FPS, FrameIndex, NumFramePresents, NumMisPresented, NumDroppedFrames, ReprojectionMotion, PredictedFrames, ThrottledFrames, SystemTimeInMs, PreSubmitGpuMs, PostSubmitGpuMs, TotalRenderGpuMs, CompositorRenderGpuMs, CompositorRenderCpuMs, CompositorIdleCpuMs, ClientFrameIntervalMs, WaitGetPosesCalledMs, NewPosesReadyMs, NewFrameReadyMs, CompositorUpdateStartMs, CompositorUpdateEndMs, CompositorRenderStartMs
72, 3790, 1, 0, 0, 1, 2, 0, 56498.6, 8.5359, 0.013952, 8.75712, 0.007264, 0.3599, 11.2923, 1.6869, -16.0341, -3.72391, -2.60871, -2.58681, -2.57421, -2.00751
72, 3791, 1, 0, 0, 1, 2, 0, 56512.5, 7.00957, 0.021536, 7.23898, 0.007872, 0.3514, 11.7454, 1.6191, -16.0096, -4.10921, -2.99541, -2.97211, -2.95731, -2.37411
72, 3792, 1, 0, 0, 1, 2, 0, 56526.4, 7.05814, 0.013984, 7.27942, 0.007296, 0.3628, 11.57, 1.6294, -16.3931, -4.09101, -2.94881, -2.92381, -2.91041, -2.10351
72, 3793, 1, 0, 0, 1, 2, 0, 56540.3, 7.79059, 0.013728, 8.01219, 0.007872, 0.3641, 11.2649, 1.8267, -16.1475, -3.96541, -2.57131, -2.54431, -2.52631, -1.86521
72, 3794, 1, 0, 0, 1, 2, 0, 56554.3, 7.03437, 0.013952, 7.25546, 0.007136, 0.2881, 11.958, 1.9966, -15.8778, -4.04951, -3.06511, -3.00671, -2.99541, -2.42371
72, 3795, 1, 0, 0, 1, 2, 0, 56568.2, 7.0153, 0.75024, 7.9729, 0.00736, 0.2804, 11.7954, 1.5393, -16.4237, -4.00731, -2.93851, -2.91831, -2.90651, -2.32361
72, 3796, 1, 0, 0, 1, 2, 0, 56582.1, 7.04157, 0.013696, 7.26278, 0.00752, 0.4026, 10.9126, 1.5954, -16.324, -3.99471, -2.35271, -2.32821, -2.31441, -1.50651
72, 3797, 1, 0, 0, 1, 2, 0, 56596, 7.00826, 0.013568, 7.22899, 0.007168, 0.3557, 11.2337, 2.3745, -15.5294, -3.97681, -2.61491, -2.58391, -2.56641, -1.75281
72, 3798, 1, 0, 0, 1, 2, 0, 56610, 7.02371, 0.013504, 7.24477, 0.007552, 0.2805, 12.0329, 2.0819, -15.8104, -3.96201, -3.04881, -3.03141, -3.02011, -2.43811
72, 3799, 1, 0, 0, 1, 2, 0, 56623.9, 7.0337, 0.013664, 7.25475, 0.007392, 0.2691, 11.9836, 1.4395, -16.4291, -3.94791, -2.91811, -2.90071, -2.89091, -2.33771
72, 3800, 1, 0, 0, 1, 2, 0, 56637.8, 7.55517, 0.202016, 7.96435, 0.007168, 0.3089, 12.0239, 1.5051, -16.3331, -3.90611, -3.00951, -2.99241, -2.98251, -2.43541
72, 3801, 1, 0, 0, 1, 2, 0, 56651.7, 7.03734, 0.013792, 7.2584, 0.007264, 0.3342, 11.461, 1.3882, -16.4315, -3.84101, -2.67471, -2.61601, -2.60101, -1.90931
72, 3802, 1, 0, 0, 1, 2, 0, 56665.7, 6.97386, 0.013504, 7.19462, 0.007264, 0.3054, 11.9951, 1.841, -15.9104, -3.89851, -2.94741, -2.92791, -2.91641, -2.31261
72, 3803, 1, 0, 0, 1, 2, 0, 56679.6, 6.98486, 0.013824, 7.20586, 0.007168, 0.4357, 11.5844, 1.4767, -16.3318, -3.86521, -2.76851, -2.73751, -2.72101, -1.97831
72, 3804, 1, 0, 0, 1, 2, 0, 56693.5, 7.0321, 0.013504, 7.25274, 0.007136, 0.3184, 11.8296, 1.7669, -16.013, -3.75081, -2.74661, -2.72781, -2.71651, -2.13721
72, 3805, 1, 0, 0, 1, 2, 0, 56707.4, 7.47056, 0.013664, 7.69194, 0.007712, 0.3082, 11.7766, 1.5265, -16.135, -3.77851, -2.75211, -2.73091, -2.71851, -2.06491
72, 3806, 1, 0, 0, 1, 2, 0, 56721.4, 7.03587, 0.013824, 7.25734, 0.007648, 0.3182, 11.5998, 1.6155, -16.0754, -3.77181, -2.57851, -2.55131, -2.53531, -1.92551
72, 3807, 1, 0, 0, 1, 2, 0, 56735.3, 6.96464, 0.283968, 7.4559, 0.007296, 0.3103, 12.0375, 1.7549, -15.9287, -3.79781, -2.85941, -2.81351, -2.80201, -2.25001
72, 3808, 1, 0, 0, 1, 2, 0, 56749.2, 7.01686, 0.013472, 7.23782, 0.007488, 0.2999, 11.7804, 1.433, -16.2791, -3.72581, -2.67061, -2.62011, -2.60661, -1.99281
72, 3809, 1, 0, 0, 1, 2, 0, 56763.1, 6.98979, 0.013568, 7.21056, 0.0072, 0.3633, 11.4074, 1.5837, -16.0174, -3.72981, -2.31601, -2.29311, -2.27871, -1.71211
72, 3810, 1, 0, 0, 1, 2, 0, 56777, 7.04138, 0.013344, 7.26189, 0.007168, 0.3527, 11.4876, 1.8854, -15.7207, -3.72211, -2.46711, -2.44321, -2.43001, -1.71071
72, 3811, 1, 0, 0, 1, 2, 0, 56791, 6.98304, 0.013824, 7.20461, 0.007744, 0.3456, 11.6327, 1.8814, -15.7268, -3.65921, -2.52861, -2.50291, -2.48931, -1.81881
72, 3812, 1, 0, 0, 1, 2, 0, 56804.9, 7.34579, 0.127808, 7.68093, 0.007328, 0.3784, 11.5907, 1.6882, -15.8435, -3.64211, -2.58071, -2.55801, -2.54391, -1.94601
72, 3813, 1, 0, 0, 1, 2, 0, 56818.8, 6.96221, 0.013856, 7.18323, 0.007168, 0.278, 11.9657, 1.5908, -15.9632, -3.77741, -2.76301, -2.74351, -2.73171, -2.12321
72, 3814, 1, 0, 0, 1, 2, 0, 56832.7, 6.93085, 0.013536, 7.15178, 0.007392, 0.332, 11.6969, 1.5049, -16.1535, -3.69541, -2.72361, -2.69511, -2.67971, -1.94221
72, 3815, 1, 0, 0, 1, 2, 0, 56846.7, 6.96298, 0.021696, 7.19213, 0.007456, 0.3689, 9.4748, 1.647, -15.9587, -3.68051, -2.50101, -2.47821, -2.46581, 0.277589
72, 3816, 1, 0, 0, 1, 2, 0, 56860.6, 6.96416, 0.014016, 7.18563, 0.007456, 0.3257, 11.7054, 3.7923, -13.7657, -3.67091, -2.51351, -2.48851, -2.47561, -1.81301
72, 3817, 1, 0, 0, 1, 2, 0, 56874.5, 7.16429, 0.013664, 7.38531, 0.00736, 0.3214, 11.6174, 1.7375, -15.8445, -3.58191, -2.62351, -2.59841, -2.58591, -1.80581
72, 3818, 1, 0, 0, 1, 2, 0, 56888.4, 6.92822, 0.01376, 7.15002, 0.008032, 0.3453, 11.386, 1.6651, -15.8321, -3.65011, -2.48971, -2.46481, -2.45221, -1.60351
72, 3819, 1, 0, 0, 1, 2, 0, 56902.4, 6.91744, 0.21712, 7.34237, 0.007808, 0.2774, 11.8978, 1.9163, -15.6211, -3.66071, -2.67031, -2.65011, -2.63881, -2.04931
72, 3820, 1, 0, 0, 1, 2, 0, 56916.3, 6.9839, 0.014112, 7.20544, 0.007424, 0.3286, 11.878, 1.4933, -16.048, -3.63801, -2.66891, -2.64641, -2.63431, -1.97321
72, 3821, 1, 0, 0, 1, 2, 0, 56930.2, 6.92966, 0.021024, 7.15786, 0.007168, 0.2818, 11.8527, 1.5773, -15.9765, -3.62091, -2.51711, -2.49541, -2.48341, -1.92311
72, 3822, 1, 0, 0, 1, 2, 0, 56944.1, 6.97974, 0.013856, 7.20109, 0.007488, 0.3258, 12.0111, 1.6078, -15.9214, -3.56811, -2.64011, -2.59761, -2.58261, -2.05131
72, 3823, 1, 0, 0, 1, 2, 0, 56958, 7.06816, 0.013792, 7.28915, 0.0072, 0.3819, 11.4878, 1.3787, -16.0728, -3.55891, -2.37631, -2.35181, -2.33961, -1.63971
72, 3824, 1, 0, 0, 1, 2, 0, 56972, 7.30934, 0.156736, 7.67341, 0.007328, 0.3373, 11.7648, 1.7649, -15.6729, -3.57401, -2.60131, -2.58091, -2.56941, -1.95811
72, 3825, 1, 0, 0, 1, 2, 0, 56985.9, 7.10224, 0.013664, 7.32314, 0.007232, 0.3766, 11.7147, 1.5222, -15.9634, -3.65331, -2.65741, -2.63731, -2.62521, -1.89891
72, 3826, 1, 0, 0, 1, 2, 0, 56999.8, 7.05587, 0.013632, 7.27674, 0.007232, 0.3023, 11.8544, 1.627, -15.913, -3.58291, -2.57481, -2.53001, -2.51871, -1.95091
72, 3827, 1, 0, 0, 1, 2, 0, 57013.7, 7.10099, 0.013632, 7.32179, 0.007168, 0.3019, 11.8276, 1.4775, -15.9881, -3.62251, -2.67221, -2.62541, -2.61521, -1.97261
72, 3828, 1, 0, 0, 1, 2, 0, 57027.7, 7.09434, 0.013376, 7.31514, 0.007424, 0.3068, 11.8159, 1.4745, -16.0376, -3.64671, -2.69011, -2.64641, -2.63531, -1.99051
72, 3829, 1, 0, 0, 1, 2, 0, 57041.6, 7.12835, 0.013472, 7.34902, 0.0072, 0.3672, 11.5521, 1.5126, -16.0179, -3.63961, -2.65891, -2.62771, -2.61451, -1.79521
72, 3830, 1, 0, 0, 1, 2, 0, 57055.5, 7.13453, 0.01344, 7.35523, 0.007264, 0.3456, 11.4392, 1.7427, -15.8147, -3.62291, -2.37761, -2.35211, -2.33761, -1.61401
72, 3831, 1, 0, 0, 1, 2, 0, 57069.4, 7.31661, 0.11312, 7.63718, 0.007456, 0.3711, 11.3267, 1.8868, -15.6395, -3.60561, -2.24521, -2.21681, -2.20201, -1.53561
72, 3832, 1, 0, 0, 1, 2, 0, 57083.4, 7.14582, 0.013632, 7.36704, 0.007584, 0.3504, 11.548, 1.9741, -15.5398, -3.66931, -2.50911, -2.45511, -2.44111, -1.82081
72, 3833, 1, 0, 0, 1, 2, 0, 57097.3, 7.08922, 0.01344, 7.30998, 0.007328, 0.3519, 11.7176, 1.6915, -15.8632, -3.73991, -2.67821, -2.63171, -2.62011, -2.00201
72, 3834, 1, 0, 0, 1, 2, 0, 57111.2, 7.10902, 0.013408, 7.32966, 0.007232, 0.3553, 11.4095, 1.6382, -16.0106, -3.72791, -2.43441, -2.40581, -2.39061, -1.66591
72, 3835, 1, 0, 0, 1, 2, 0, 57125.1, 7.05578, 0.013632, 7.27696, 0.007552, 0.3051, 11.6031, 1.9343, -15.7012, -3.70431, -2.62641, -2.60241, -2.58721, -1.88791
72, 3836, 1, 0, 0, 1, 2, 0, 57139.1, 7.32934, 0.013792, 7.55053, 0.007392, 0.3323, 11.6313, 1.6315, -15.9548, -3.70911, -2.57051, -2.55001, -2.53751, -1.94801
72, 3837, 1, 0, 0, 1, 2, 0, 57153, 7.15235, 0.021504, 7.38115, 0.007296, 0.3405, 11.9511, 1.6224, -15.9773, -3.79101, -2.88361, -2.86131, -2.85121, -2.21601
72, 3838, 1, 0, 0, 1, 2, 0, 57166.9, 7.08394, 0.014016, 7.30518, 0.007232, 0.287, 11.9412, 1.4642, -16.2392, -3.67791, -2.68411, -2.64231, -2.63231, -2.08141
72, 3839, 1, 0, 0, 1, 2, 0, 57180.8, 7.16627, 0.01376, 7.38723, 0.0072, 0.4008, 11.2129, 1.4605, -16.1007, -3.57211, -2.29891, -2.24671, -2.23301, -1.52711
72, 3840, 1, 0, 0, 1, 2, 0, 57194.7, 7.12602, 0.013824, 7.34704, 0.0072, 0.3071, 11.6972, 1.8743, -15.6049, -3.67561, -2.64661, -2.62091, -2.60811, -1.94251
72, 3841, 1, 0, 0, 1, 2, 0, 57208.7, 7.1465, 0.014144, 7.36806, 0.007424, 0.2831, 11.9305, 1.641, -15.9433, -3.74581, -2.73821, -2.69381, -2.68251, -2.08661
72, 3842, 1, 0, 0, 1, 2, 0, 57222.6, 7.17245, 0.013728, 7.39331, 0.007136, 0.2747, 11.7187, 1.5617, -16.0965, -3.68121, -2.65181, -2.62621, -2.61091, -1.89061
72, 3843, 1, 0, 0, 1, 2, 0, 57236.5, 7.30118, 0.013408, 7.52214, 0.007552, 0.3401, 11.537, 1.6322, -15.9352, -3.68991, -2.49951, -2.47691, -2.46271, -1.77671
72, 3844, 1, 0, 0, 1, 2, 0, 57250.4, 7.18378, 0.013664, 7.40499, 0.007552, 0.4606, 11.3972, 1.7723, -15.7994, -3.65951, -2.60331, -2.57951, -2.56481, -1.75001
72, 3845, 1, 0, 0, 1, 2, 0, 57264.4, 7.10189, 0.013664, 7.32282, 0.007264, 0.3804, 10.9561, 1.7818, -15.7914, -3.68131, -2.61611, -2.56021, -2.54501, -1.31301
72, 3846, 1, 0, 0, 1, 2, 0, 57278.3, 7.1649, 0.014016, 7.38608, 0.007168, 0.3435, 11.4968, 2.219, -15.3365, -3.71121, -2.54641, -2.51971, -2.50781, -1.71891
72, 3847, 1, 0, 0, 1, 2, 0, 57292.2, 7.1481, 0.013632, 7.36928, 0.007552, 0.3157, 11.4384, 1.8552, -15.7465, -3.69491, -2.50741, -2.44741, -2.43061, -1.68061
72, 3848, 1, 0, 0, 1, 2, 0, 57306.1, 7.39328, 0.01344, 7.61405, 0.007328, 0.3301, 11.3189, 1.901, -15.7054, -3.65801, -2.48611, -2.46151, -2.44911, -1.59831
72, 3849, 1, 0, 0, 1, 2, 0, 57320.1, 7.19475, 0.020928, 7.42282, 0.007136, 0.2902, 11.6919, 1.8557, -15.691, -3.75241, -2.62781, -2.60371, -2.58951, -1.91001
72, 3850, 1, 0, 0, 1, 2, 0, 57334, 7.1327, 0.013504, 7.35341, 0.0072, 0.2877, 11.6343, 1.6841, -15.9195, -3.72801, -2.56951, -2.54521, -2.53361, -1.81481
72, 3851, 1, 0, 0, 1, 2, 0, 57347.9, 7.18768, 0.021984, 7.4175, 0.00784, 0.2999, 11.7973, 1.8209, -15.8197, -3.69951, -2.75561, -2.73551, -2.72481, -2.03501
72, 3852, 1, 0, 0, 1, 2, 0, 57361.8, 7.18566, 0.013888, 7.40672, 0.007168, 0.3585, 10.9741, 1.5046, -16.0791, -3.72781, -2.51381, -2.48761, -2.47321, -1.37001
72, 3853, 1, 0, 0, 1, 2, 0, 57375.8, 7.21469, 0.013952, 7.43584, 0.0072, 0.3236, 11.4787, 2.2155, -15.3939, -3.73131, -2.54071, -2.48591, -2.47201, -1.78891
72, 3854, 1, 0, 0, 1, 2, 0, 57389.7, 7.2399, 0.020928, 7.46826, 0.007424, 0.358, 11.5215, 1.8083, -15.8166, -3.73611, -2.55461, -2.53391, -2.52211, -1.77601
72, 3855, 1, 0, 0, 1, 2, 0, 57403.6, 7.38384, 0.02048, 7.61168, 0.00736, 0.3693, 11.6468, 1.8431, -15.8018, -3.71671, -2.65501, -2.63251, -2.62001, -1.99181
72, 3856, 1, 0, 0, 1, 2, 0, 57417.5, 7.20163, 0.013504, 7.4223, 0.007168, 0.2908, 11.67, 1.6169, -16.0051, -3.76161, -2.74051, -2.71151, -2.69691, -2.02441
72, 3857, 1, 0, 0, 1, 2, 0, 57431.4, 7.16259, 0.013824, 7.38365, 0.007232, 0.3515, 11.4819, 1.6065, -16.0356, -3.76981, -2.62211, -2.59801, -2.58441, -1.81721
72, 3858, 1, 0, 0, 1, 2, 0, 57445.4, 7.1871, 0.013984, 7.40838, 0.007296, 0.3511, 11.5271, 1.8428, -15.8262, -3.75951, -2.63341, -2.61111, -2.60051, -1.78291
72, 3859, 1, 0, 0, 1, 2, 0, 57459.3, 7.16256, 0.013536, 7.38326, 0.007168, 0.4521, 10.5066, 1.8534, -15.7972, -3.69751, -2.56011, -2.52481, -2.50881, -0.829811
72, 3860, 1, 0, 0, 1, 2, 0, 57473.2, 7.38685, 0.013504, 7.608, 0.007648, 0.302, 11.7722, 2.7099, -14.8961, -3.67901, -2.67471, -2.62691, -2.61141, -2.02331
72, 3861, 1, 0, 0, 1, 2, 0, 57487.1, 7.21107, 0.013792, 7.43226, 0.007392, 0.2806, 11.5903, 1.5115, -16.0531, -3.76431, -2.60391, -2.55511, -2.54321, -1.80591
72, 3862, 1, 0, 0, 1, 2, 0, 57501.1, 7.12688, 0.013696, 7.34794, 0.00736, 0.6194, 11.4031, 1.7932, -15.8544, -3.76191, -2.72691, -2.66151, -2.64921, -2.04471
72, 3863, 1, 0, 0, 1, 2, 0, 57515, 7.18269, 0.013696, 7.40365, 0.007264, 0.3134, 11.9984, 1.5923, -16.0567, -3.77241, -2.82471, -2.80561, -2.79351, -2.17031
72, 3864, 1, 0, 0, 1, 2, 0, 57528.9, 7.14973, 0.013408, 7.37034, 0.0072, 0.3711, 11.6014, 1.4872, -16.1775, -3.69291, -2.68011, -2.63021, -2.61751, -1.94341
72, 3865, 1, 0, 0, 1, 2, 0, 57542.8, 7.17571, 0.013696, 7.39674, 0.007328, 0.3787, 11.1101, 1.6282, -15.9479, -3.68371, -2.20821, -2.18401, -2.16921, -1.35861
72, 3866, 1, 0, 0, 1, 2, 0, 57556.7, 7.1536, 0.013408, 7.37443, 0.007424, 0.3545, 11.3323, 2.1763, -15.4143, -3.72631, -2.43241, -2.37911, -2.36791, -1.68871
72, 3867, 1, 0, 0, 1, 2, 0, 57570.7, 7.34294, 0.013568, 7.56368, 0.007168, 0.2823, 11.806, 1.825, -15.7829, -3.76341, -2.74481, -2.72461, -2.71041, -2.03031
72, 3868, 1, 0, 0, 1, 2, 0, 57584.6, 7.17312, 0.013696, 7.39418, 0.00736, 0.4786, 11.4335, 1.6083, -16.0447, -3.77391, -2.69311, -2.63211, -2.62131, -1.90731
72, 3869, 1, 0, 0, 1, 2, 0, 57598.5, 7.13731, 0.0136, 7.35805, 0.007136, 0.3695, 11.8815, 1.7058, -15.9506, -3.77771, -2.85241, -2.80771, -2.79751, -2.17831
72, 3870, 1, 0, 0, 1, 2, 0, 57612.4, 7.16, 0.015072, 7.38227, 0.0072, 0.3478, 11.8316, 1.4433, -16.2181, -3.73571, -2.82231, -2.80241, -2.79081, -2.08661
72, 3871, 1, 0, 0, 1, 2, 0, 57626.4, 7.13891, 0.013504, 7.35962, 0.0072, 0.2743, 11.9288, 1.4433, -16.183, -3.69301, -2.76801, -2.75011, -2.74001, -2.10951
72, 3872, 1, 0, 0, 1, 2, 0, 57640.3, 7.37043, 0.0136, 7.5912, 0.007168, 0.3044, 11.6132, 1.4387, -16.137, -3.72661, -2.55591, -2.49841, -2.48621, -1.80061
72, 3873, 1, 0, 0, 1, 2, 0, 57654.2, 7.22707, 0.01408, 7.44883, 0.00768, 0.3162, 11.7707, 1.7637, -15.8466, -3.69471, -2.70511, -2.68671, -2.67651, -2.06131
72, 3874, 1, 0, 0, 1, 2, 0, 57668.1, 7.12573, 0.013472, 7.3464, 0.0072, 0.2999, 12.0155, 1.5097, -16.0653, -3.80311, -2.89561, -2.87891, -2.86971, -2.31621
72, 3875, 1, 0, 0, 1, 2, 0, 57682.1, 7.14067, 0.0136, 7.3616, 0.007328, 0.4206, 11.6116, 1.3798, -16.3084, -3.80411, -2.80961, -2.78931, -2.77651, -2.07851
72, 3876, 1, 0, 0, 1, 2, 0, 57696, 7.21382, 0.01344, 7.43453, 0.007264, 0.3969, 11.8487, 1.5273, -16.1669, -3.81031, -2.82321, -2.80591, -2.79561, -2.20741
72, 3877, 1, 0, 0, 1, 2, 0, 57709.9, 7.16602, 0.014208, 7.38742, 0.0072, 0.3257, 11.722, 1.4841, -16.2132, -3.74501, -2.69981, -2.67751, -2.66531, -2.00301
72, 3878, 1, 0, 0, 1, 2, 0, 57723.8, 7.20733, 0.013408, 7.42787, 0.007136, 0.3414, 11.1151, 1.567, -16.067, -3.78381, -2.20281, -2.18001, -2.16891, -1.45891
72, 3879, 1, 0, 0, 1, 2, 0, 57737.8, 7.35994, 0.013472, 7.58061, 0.0072, 0.3363, 11.583, 2.1978, -15.4681, -3.77201, -2.74841, -2.72471, -2.71131, -2.05631
72, 3880, 1, 0, 0, 1, 2, 0, 57751.7, 7.21373, 0.013344, 7.43459, 0.00752, 0.3291, 11.8757, 1.5743, -16.0863, -3.80631, -2.90071, -2.88401, -2.87441, -2.17811
72, 3881, 1, 0, 0, 1, 2, 0, 57765.6, 7.15306, 0.022304, 7.38253, 0.007168, 0.4706, 11.6205, 1.4408, -16.2483, -3.65541, -2.70211, -2.65601, -2.64251, -2.04081
72, 3882, 1, 0, 0, 1, 2, 0, 57779.5, 7.1743, 0.014016, 7.39549, 0.007168, 0.3833, 11.5556, 1.4719, -16.0686, -3.79311, -2.78231, -2.76581, -2.75201, -2.10591
72, 3883, 1, 0, 0, 1, 2, 0, 57793.4, 7.16298, 0.013504, 7.38368, 0.0072, 0.3491, 11.9838, 1.5684, -16.1079, -3.84351, -2.82091, -2.77071, -2.75881, -2.27401
72, 3884, 1, 0, 0, 1, 2, 0, 57807.4, 7.33824, 0.021632, 7.56714, 0.007264, 0.3273, 11.6794, 1.4536, -16.2745, -3.75791, -2.78651, -2.76691, -2.75501, -2.10601
72, 3885, 1, 0, 0, 1, 2, 0, 57821.3, 7.19546, 0.013856, 7.41648, 0.007168, 0.2974, 11.9689, 1.5043, -16.1445, -3.84601, -2.88161, -2.83811, -2.82481, -2.24441
72, 3886, 1, 0, 0, 1, 2, 0, 57835.2, 7.14829, 0.013664, 7.36922, 0.007264, 0.2744, 11.9039, 1.4312, -16.2973, -3.74981, -2.76241, -2.74271, -2.73031, -2.10671
72, 3887, 1, 0, 0, 1, 2, 0, 57849.1, 7.19968, 0.013664, 7.42086, 0.00752, 0.3599, 11.3326, 1.5585, -16.1077, -3.74311, -2.54991, -2.50181, -2.49001, -1.81431
72, 3888, 1, 0, 0, 1, 2, 0, 57863.1, 7.1449, 0.013536, 7.3656, 0.007168, 0.3758, 11.5589, 1.8152, -15.8345, -3.84061, -2.70591, -2.68251, -2.67121, -2.02591
72, 3889, 1, 0, 0, 1, 2, 0, 57877, 7.18614, 0.013632, 7.40717, 0.007392, 0.3082, 11.8077, 1.6828, -16.0433, -3.82991, -2.81751, -2.79991, -2.78931, -2.17821
72, 3890, 1, 0, 0, 1, 2, 0, 57890.9, 7.22243, 0.013472, 7.44314, 0.007232, 0.4024, 11.415, 1.5061, -16.2034, -3.83101, -2.56261, -2.51451, -2.50331, -1.82511
72, 3891, 1, 0, 0, 1, 2, 0, 57904.8, 7.3657, 0.013632, 7.58678, 0.007456, 0.3923, 11.4202, 1.8443, -15.8662, -3.76631, -2.70681, -2.68411, -2.67281, -1.85361
72, 3892, 1, 0, 0, 1, 2, 0, 57918.8, 7.13853, 0.013568, 7.35955, 0.007456, 0.3524, 11.4392, 1.7518, -15.9258, -3.81631, -2.58871, -2.56631, -2.55231, -1.85481
72, 3893, 1, 0, 0, 1, 2, 0, 57932.7, 7.10336, 0.013472, 7.32429, 0.007456, 0.3345, 11.7679, 1.751, -15.9069, -3.81421, -2.73191, -2.70731, -2.69621, -2.08521
72, 3894, 1, 0, 0, 1, 2, 0, 57946.6, 7.1303, 0.013408, 7.35094, 0.007232, 0.2804, 11.5314, 1.5989, -16.0983, -3.79501, -2.52161, -2.46731, -2.45541, -1.78111
72, 3895, 1, 0, 0, 1, 2, 0, 57960.5, 7.13526, 0.021728, 7.36416, 0.007168, 0.301, 11.8823, 1.8697, -15.8083, -3.80351, -2.74351, -2.69671, -2.68621, -2.12611
72, 3896, 1, 0, 0, 1, 2, 0, 57974.4, 7.37472, 0.0136, 7.59552, 0.0072, 0.3044, 11.734, 1.5353, -16.1484, -3.75981, -2.76391, -2.70941, -2.69861, -2.03491
72, 3897, 1, 0, 0, 1, 2, 0, 57988.4, 7.19622, 0.021344, 7.42477, 0.0072, 0.2802, 11.7817, 1.5301, -16.1243, -3.77791, -2.76221, -2.74371, -2.73361, -2.04081
72, 3898, 1, 0, 0, 1, 2, 0, 58002.3, 7.13613, 0.120992, 7.46454, 0.007424, 0.3662, 11.3102, 1.5631, -16.091, -3.78341, -2.45731, -2.43431, -2.42151, -1.63991
72, 3899, 1, 0, 0, 1, 2, 0, 58016.2, 7.13635, 0.013952, 7.35747, 0.007168, 0.3487, 11.3138, 1.9979, -15.6765, -3.77921, -2.57811, -2.53201, -2.52091, -1.71081
72, 3900, 1, 0, 0, 1, 2, 0, 58030.1, 7.12378, 0.013472, 7.34477, 0.00752, 0.2697, 11.8535, 1.8874, -15.766, -3.77331, -2.80731, -2.79031, -2.78091, -2.08911
72, 3901, 1, 0, 0, 1, 2, 0, 58044.1, 7.15258, 0.01344, 7.37322, 0.0072, 0.3521, 11.6589, 1.5674, -16.0911, -3.79111, -2.76251, -2.74251, -2.73161, -2.05161
72, 3902, 1, 0, 0, 1, 2, 0, 58058, 7.19488, 0.013568, 7.41565, 0.0072, 0.3243, 11.7694, 1.5505, -16.1161, -3.77081, -2.86951, -2.84591, -2.83411, -2.13911
72, 3903, 1, 0, 0, 1, 2, 0, 58071.9, 7.32426, 0.013664, 7.54522, 0.007296, 0.3223, 11.8397, 1.4766, -16.2032, -3.80851, -2.83991, -2.82251, -2.81281, -2.10641
72, 3904, 1, 0, 0, 1, 2, 0, 58085.8, 7.17709, 0.017792, 7.40221, 0.007328, 1.1438, 10.9231, 1.5286, -16.1698, -3.77181, -2.78751, -2.74671, -2.73741, -2.07701
72, 3905, 1, 0, 0, 1, 2, 0, 58099.8, 7.19251, 0.013504, 7.41328, 0.007264, 0.3534, 11.5995, 1.497, -16.1541, -3.81491, -2.73391, -2.71361, -2.70191, -1.95371
72, 3906, 1, 0, 0, 1, 2, 0, 58113.7, 7.1727, 0.013408, 7.39338, 0.007264, 0.3348, 11.3681, 1.6795, -16.0182, -3.77891, -2.56631, -2.54181, -2.52861, -1.76991
72, 3907, 1, 0, 0, 1, 2, 0, 58127.6, 7.16784, 0.021568, 7.39661, 0.0072, 0.5192, 11.6739, 1.8242, -15.8361, -3.82331, -2.81501, -2.79531, -2.78381, -2.19671
72, 3908, 1, 0, 0, 1, 2, 0, 58141.5, 7.35731, 0.021152, 7.58563, 0.007168, 0.3362, 11.5965, 1.5103, -16.1952, -3.80801, -2.80341, -2.78231, -2.76981, -2.07051
72, 3909, 1, 0, 0, 1, 2, 0, 58155.5, 7.14944, 0.013696, 7.37034, 0.0072, 0.2906, 11.8568, 1.5506, -16.148, -3.80221, -2.83311, -2.81511, -2.80531, -2.18341
72, 3910, 1, 0, 0, 1, 2, 0, 58169.4, 7.13677, 0.132608, 7.47651, 0.007136, 0.3326, 11.6919, 1.5222, -16.1885, -3.85921, -2.80931, -2.78931, -2.77841, -2.11861
72, 3911, 1, 0, 0, 1, 2, 0, 58183.3, 7.15485, 0.018368, 7.38038, 0.007168, 0.3077, 11.9692, 1.5653, -16.1816, -3.88671, -2.88401, -2.83051, -2.81611, -2.26791
72, 3912, 1, 0, 0, 1, 2, 0, 58197.2, 7.11469, 0.013728, 7.33558, 0.007168, 0.3468, 11.6273, 1.4744, -16.2966, -3.78201, -2.57711, -2.55631, -2.54511, -1.86211
72, 3913, 1, 0, 0, 1, 2, 0, 58211.1, 7.15302, 0.013664, 7.37392, 0.007232, 0.3518, 11.3516, 1.7842, -15.8651, -3.70581, -2.44031, -2.38331, -2.37191, -1.67301
72, 3914, 1, 0, 0, 1, 2, 0, 58225.1, 7.12787, 0.013792, 7.34896, 0.007296, 0.3602, 11.627, 1.8973, -15.6945, -3.76031, -2.57761, -2.55321, -2.53841, -1.92731
72, 3915, 1, 0, 0, 1, 2, 0, 58239, 7.25107, 0.013664, 7.47219, 0.007456, 0.3141, 11.8324, 1.7086, -15.9401, -3.72131, -2.69641, -2.67751, -2.66681, -2.09461
72, 3916, 1, 0, 0, 1, 2, 0, 58252.9, 7.09382, 0.01392, 7.31488, 0.007136, 0.3558, 11.2853, 1.5047, -16.0993, -3.77211, -2.37191, -2.34681, -2.33461, -1.62351
72, 3917, 1, 0, 0, 1, 2, 0, 58266.8, 6.95133, 0.013376, 7.17184, 0.007136, 0.3027, 11.6261, 2.0385, -15.641, -3.73491, -2.65791, -2.63581, -2.62211, -1.89321
